User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,zone_assignment,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
136,0.0,-0.0,0.0,5.908251453225314,0,58.768282774298086,1.3279194210173043e-06,-14.068718822889094,0.9640303392488815,0.00561193334797687,-45.01774977526647
137,0.0,-0.0,0.0,4.801970648146096,0,61.164530452731896,7.64798371868831e-07,3.20229271133147,0.9845120938896003,0.0005954974378303746,-64.50238980835893
138,0.0,-0.0,0.0,5.610413380536398,0,66.78483514489992,2.0966043643937053e-07,1.2244864930008532,0.9564824933387287,0.00038037410506991067,-68.39575111193025
139,-0.0,0.0,0.0,2.9178378722106606,0,59.22314991570259,1.195872856208524e-06,13.992141329555094,0.8813117016944778,0.00019247085443596684,-74.3125832817496
140,-0.0,-0.0,0.0,4.031715280834355,0,53.797523268081974,4.171071871290714e-06,-7.365357343311519,0.8429228129751449,0.0040195692164932805,-47.916409499984226
141,-0.0,0.0,0.0,2.4858554641668027,0,60.86990185251305,8.184832850702034e-07,-2.1548806315612463,0.8936717992883879,0.0010361604050388433,-59.69145610480047
142,0.0,-0.0,0.0,5.818009806153641,0,67.89430169429184,1.6239394440644998e-07,-10.127001319029137,0.7322633765358261,0.0009468960286351904,-60.473949254539804
143,-0.0,0.0,0.0,2.9922220961129593,0,67.01871472700877,1.986682779286218e-07,8.905877478839063,0.6973210815280696,0.00011148159785189136,-79.05558687427862
144,0.0,-0.0,0.0,5.555486088601726,0,63.44440238508915,4.524387162942691e-07,-17.440237208736214,1.1135120545163621,0.00557810473176809,-45.07026657827378
145,-0.0,0.0,0.0,2.9862577247653603,0,55.63810091960602,2.7301713695780686e-06,3.0655269086604466,0.8904235474764352,0.0010337493395444828,-59.71169103414354
146,0.0,0.0,0.0,1.531371100826333,0,57.178953948725166,1.9147170524601783e-06,-3.506494016671719,1.1237792978722712,0.0023284023595055766,-52.658838584755536
147,-0.0,0.0,0.0,2.5834945536088023,0,65.62923046673387,2.7357534358434324e-07,7.605925183792936,0.9128312527570946,0.00019889905427735154,-74.0272358594561
